21	7
22	0.001
23	12.50
24	0.001
25	0.001
26	15
27	0.001
28	13
29	0.001
30	0.001
31	10
32	10
33	18
34	6
35	0.001
36	0.001
37	0.001
38	3
39	0.001
40	0.001
101	0.001
102	2.3
103	0.001
104	0.001
105	0.001
106	3.45
107	0.001
108	0.001
109	0.001
110	0.001
111	1.61
112	9.28
113	1.84
114	0.001
115	0.001
116	0.001
117	0.001
118	0.001
119	0.001
120	0.001
161	0.001
162	1.6
163	2.64
164	0.001
165	0.001
166	0.001
167	0.001
168	3.3
169	0.001
170	0.001
171	0.001
172	12
173	5.94
174	0.001
175	0.001
176	0.00495
177	0.001
178	283
179	0.001
180	0.001
121	0.001
122	4
123	5
124	0.001
125	0.001
126	0.001
127	7
128	12
129	0.001
130	12
131	0.001
132	0.001
133	0.001
134	0.001
135	0.001
136	6
137	8
138	12.5
139	0.001
140	6
1	22.272
2	23.7
3	0.001
4	0.001
5	0.001
6	9.50
7	0.001
8	0.001
9	40
10	0.001
11	0.001
12	0.001
13	0.001
14	0.001
15	0.001
16	2
17	16.82
18	28.536
19	24.882
20	3
61	14
62	8
63	0.001
64	9
65	6
66	3
67	0.001
68	0.001
69	4
70	0.001
71	0.001
72	0.001
73	0.001
74	0.001
75	0.001
76	0.001
77	3
78	0.001
79	3
80	6
81	8.50
82	12
83	0.001
84	0.001
85	9
86	13
87	0.001
88	0.001
89	0.001
90	0.001
91	13
92	15
93	8.5
94	25
95	58
96	0.001
97	0.001
98	0.001
99	6.5
100	0.001
41	16
42	12
43	0.001
44	0.001
45	0.001
46	0.001
47	0.001
48	13
49	0.001
50	10.50
51	0.001
52	11
53	0.001
54	0.001
55	0.001
56	0.001
57	0.001
58	0.001
59	11
60	0.001
141	11.5
142	15
143	9
144	11
145	11.5
146	14
147	0.001
148	0.001
149	10
150	14.20
151	12
152	10
153	65
154	5
155	0.001
156	0.001
157	12
158	0.001
159	7.90
160	10
181	0.001
182	0.001
183	0.001
184	5.28
185	0.001
186	0.001
187	0.001
188	0.001
189	0.001
190	0.001
191	0.001
192	0.001
193	0.001
194	0.001
195	0.001
196	0.001
197	3.6
198	0.001
199	3.6
200	0.001

