1	2	0.9893209050108008
1	3	0.8765004794891601
1	4	0.7442293728217583
1	5	0.9705395179252355
1	6	0.8964036351171509
1	7	0.7950046530819634
1	8	0.9426339993716389
1	9	0.7828638770570363
1	10	0.754467608152951
1	11	0.7279188648072095
1	12	0.890234993384653
1	13	0.5068520956526099
1	14	0.41677052021098315
1	15	0.7970291913679673
1	16	0.7104961990284597
1	17	0.8750985239309671
1	18	0.9953095872669957
1	19	0.7971875447148208
1	20	0.6940535668169919
2	3	0.8658556087228971
2	4	0.7420235476469821
2	5	0.9721496400081625
2	6	0.8938572644806251
2	7	0.7892503763467467
2	8	0.94015715278838
2	9	0.7734049760711162
2	10	0.7527093939339234
2	11	0.7177510013207404
2	12	0.8855246573980846
2	13	0.4962399405272342
2	14	0.4235658271236985
2	15	0.7996409208977701
2	16	0.7001460669422616
2	17	0.8715527437105625
2	18	0.9939767408199925
2	19	0.7988361897719377
2	20	0.6980070981694417
3	4	0.7277872140589681
3	5	0.8619025835546097
3	6	0.8475587808611926
3	7	0.8139231320571416
3	8	0.8670312293625894
3	9	0.8678463068742667
3	10	0.7319127688300198
3	11	0.834519510605538
3	12	0.8639411847995179
3	13	0.6271880556085115
3	14	0.33793718578420673
3	15	0.7433332718765346
3	16	0.822305027371939
3	17	0.8608747857111003
3	18	0.8718101976642798
3	19	0.7524794265602155
3	20	0.6366069751833281
4	5	0.7693024080685028
4	6	0.8478247767326582
4	7	0.9036404057387665
4	8	0.8015260501751509
4	9	0.7936516082413555
4	10	0.9850109629765842
4	11	0.7313052884717332
4	12	0.8491872551145238
4	13	0.5164226376139177
4	14	0.18386179254999746
4	15	0.5416672620059297
4	16	0.7067168455877249
4	17	0.6291753331314484
4	18	0.7437345756962411
4	19	0.5414193819910613
4	20	0.4412888836509469
5	6	0.9205116157673635
5	7	0.8123630084689564
5	8	0.9659669047599849
5	9	0.7855736872718304
5	10	0.7802070009545997
5	11	0.7258176931241398
5	12	0.9095907378910816
5	13	0.499572353313415
5	14	0.4010925235349939
5	15	0.7722068787670628
5	16	0.7066472959576086
5	17	0.8456532105739916
5	18	0.9721445513225151
5	19	0.7710898192736502
5	20	0.671504663062233
6	7	0.8862067297936357
6	8	0.9536301228018111
6	9	0.8284858708756009
6	10	0.8578661121192348
6	11	0.7605049776273616
6	12	0.9755220321650006
6	13	0.5274326520149697
6	14	0.3242793101362753
6	15	0.693661539483743
6	16	0.7377791374887508
6	17	0.7782488487860195
6	18	0.8958312575093459
6	19	0.6935945561474748
6	20	0.5920731916824347
7	8	0.8461244973595209
7	9	0.8889157790766389
7	10	0.9014156820848707
7	11	0.8232754416076327
7	12	0.9026846352740525
7	13	0.5985331387705866
7	14	0.21346975828915038
7	15	0.5958729946753061
7	16	0.7984095575259721
7	17	0.6973670707599322
7	18	0.7928956685619171
7	19	0.5990086879926186
7	20	0.4904709591584484
8	9	0.8113363133896525
8	10	0.8118336028652956
8	11	0.7481407556038656
8	12	0.9434375287449285
8	13	0.5182617484152938
8	14	0.36722132492867177
8	15	0.7400310591846317
8	16	0.7275326584673975
8	17	0.8215635173065137
8	18	0.9421942039458842
8	19	0.7398516658012932
8	20	0.6382061753444017
9	10	0.7904073717338461
9	11	0.9301928770065951
9	12	0.852918449075675
9	13	0.6974752395566816
9	14	0.2110019326891549
9	15	0.6133546566047546
9	16	0.9058725977546446
9	17	0.7292775175754355
9	18	0.7789385022224783
9	19	0.6214180294344814
9	20	0.5060819943563215
10	11	0.7262721030604027
10	12	0.8572415353006018
10	13	0.508189636348048
10	14	0.19738820204907415
10	15	0.5524164888609522
10	16	0.7015273769100145
10	17	0.637623353673767
10	18	0.7541750453744563
10	19	0.5517315393819797
10	20	0.4528240387783855
11	12	0.7849764137969046
11	13	0.7667579954729685
11	14	0.17324705362680026
11	15	0.5797512924457207
11	16	0.9751265648137971
11	17	0.6985591615809115
11	18	0.7236066685834898
11	19	0.5903078828760371
11	20	0.4742441560631081
12	13	0.5518804755211402
12	14	0.31069541475096485
12	15	0.6879712188552171
12	16	0.7622048377280837
12	17	0.7799838594587557
12	18	0.8886595385757523
12	19	0.6893450798010614
12	20	0.584301772601485
13	14	0.0
13	15	0.40021601230086323
13	16	0.7895965575570503
13	17	0.5140842182856977
13	18	0.5022583424057261
13	19	0.41489224256619084
13	20	0.30446156299456983
14	15	0.593091452933888
14	16	0.16412596816903857
14	17	0.4742132925989676
14	18	0.4194281610099625
14	19	0.5810876603455393
14	20	0.695103059270465
15	16	0.5710283655534668
15	17	0.8810880335295208
15	18	0.7978235117364918
15	19	0.9814218026050362
15	20	0.8925764023387964
16	17	0.6899092730204294
16	18	0.7060770288373495
16	19	0.5824234080442088
16	20	0.46665149075486045
17	18	0.873243176040927
17	19	0.8914508319366351
17	20	0.7753880662395868
18	19	0.7975550818785702
18	20	0.6954265436843863
19	20	0.883901363755785
21	22	0.9605254640994613
21	23	0.9855038246785023
21	24	0.9584430311725554
21	25	0.9586258407432444
21	26	0.9932325298041347
21	27	0.9591764333026875
21	28	0.8907393566745049
21	29	0.97955069662677
21	30	0.8840636178534891
21	31	0.9953441559503675
21	32	0.9870248062662487
21	33	0.9901940571825529
21	34	0.931823902145963
21	35	0.44260382874065796
21	36	0.7125369539384085
21	37	0.9334730104804863
21	38	0.4967848398759446
21	39	0.8615996863822142
21	40	0.9109558220127496
22	23	0.9461003994730262
22	24	0.9930616436517359
22	25	0.9931092720464669
22	26	0.9641555426480481
22	27	0.998640374318119
22	28	0.9300544695163306
22	29	0.974064711656615
22	30	0.9229756418086157
22	31	0.964846411634978
22	32	0.9679443788861625
22	33	0.9671534110956095
22	34	0.9519943691017534
22	35	0.41884987394928985
22	36	0.749783095184585
22	37	0.9144812045218301
22	38	0.5346785815136097
22	39	0.8317799182984341
22	40	0.9254297677625314
23	24	0.9443652933437444
23	25	0.9445490969829347
23	26	0.9811800615502023
23	27	0.9447468745930684
23	28	0.8762555469719241
23	29	0.9661724471190195
23	30	0.8695704522136795
23	31	0.9812419165429298
23	32	0.9754705370763618
23	33	0.9777685297952029
23	34	0.9197584569250149
23	35	0.4522033411176546
23	36	0.6983111626949741
23	37	0.9372673626094483
23	38	0.48246179360554176
23	39	0.8698776648048201
23	40	0.9009104558500232
24	25	0.999816051824064
24	26	0.9630168146802824
24	27	0.9930572990470053
24	28	0.9304702045943009
24	29	0.9691101457247165
24	30	0.9227622476049667
24	31	0.9629992220898412
24	32	0.9677375131045233
24	33	0.9662866970500333
24	34	0.9456123981718614
24	35	0.4231640454976091
24	36	0.7487151297511216
24	37	0.9183761603429255
24	38	0.5341168222662033
24	39	0.8264813000399601
24	40	0.9188993245351259
25	26	0.9632007330048928
25	27	0.9930693022092892
25	28	0.9302926432592828
25	29	0.9692614995208332
25	30	0.9225894581639772
25	31	0.9631824759300062
25	32	0.9679197217423572
25	33	0.9664704400744071
25	34	0.9455932415529881
25	35	0.4232723569474639
25	36	0.7485489246045574
25	37	0.9184993681061387
25	38	0.5339448748928477
25	39	0.8266323261707051
25	40	0.9188889839941417
26	27	0.9627963220308582
26	28	0.8942285532401626
26	29	0.9785213466077822
26	30	0.8871692057319178
26	31	0.9961958119591312
26	32	0.9937062767092109
26	33	0.9965620441232234
26	34	0.9306900175421625
26	35	0.4446487830493284
26	36	0.7146338570316433
26	37	0.9374759784448041
26	38	0.49917691127704744
26	39	0.8548841604854227
26	40	0.9084895550863077
27	28	0.9314139485613997
27	29	0.9729396252314256
27	30	0.9243307669776403
27	31	0.9634910244997074
27	32	0.9666042981867377
27	33	0.9657973546058727
27	34	0.9524250110370637
27	35	0.41787360867741064
27	36	0.7511049037148958
27	37	0.9134587644257202
27	38	0.5360188859045383
27	39	0.8307926043155034
27	40	0.9257743561742864
28	29	0.9074396839002217
28	30	0.9900491966763505
28	31	0.8949516419140757
28	32	0.8983866986639044
28	33	0.8972956049989966
28	34	0.9287447024661751
28	35	0.3674481856895955
28	36	0.8167256922195638
28	37	0.8549348243296687
28	38	0.6032492202766173
28	39	0.7753458400526021
28	40	0.9112990466291426
29	30	0.9015969195585155
29	31	0.9816877912494288
29	32	0.9771336061329781
29	33	0.9792206238080501
29	34	0.9520306042104996
29	35	0.42317112579820393
29	36	0.7318935660444117
29	37	0.916617633107172
29	38	0.5158843724130188
29	39	0.8573707707605767
29	40	0.929837183921201
30	31	0.8881353973303873
30	32	0.8910171144171012
30	33	0.8901295707484808
30	34	0.9275711512081007
30	35	0.3575691754443262
30	36	0.8254768912406327
30	37	0.845793745775117
30	38	0.6113470182044125
30	39	0.7730683602886023
30	40	0.9128200272635307
31	32	0.9909550318584736
31	33	0.9942706611645091
31	34	0.9337244001631249
31	35	0.4413945976745881
31	36	0.7161625468885102
31	37	0.9337900594221097
31	38	0.5005345013682093
31	39	0.8573822219092109
31	40	0.9119170397694043
32	33	0.9966821672350143
32	34	0.9304869947029508
32	35	0.44506214512992315
32	36	0.7177828856486337
32	37	0.9394070852421241
32	38	0.5026233013494442
32	39	0.8486260602771387
32	40	0.9071688540023566
33	34	0.9318845500458766
33	35	0.4436436613385266
33	36	0.717315987524122
33	37	0.9373645132972935
33	38	0.5019691137034991
33	39	0.8518166907066803
33	40	0.9090666576459859
34	35	0.3755585885187208
34	36	0.7721441277544401
34	37	0.8704491165820945
34	38	0.555881317882049
34	39	0.8452688261574383
34	40	0.973101030180597
35	36	0.19343006067346735
35	37	0.5042639858381328
35	38	0.0
35	39	0.40137931412264083
35	40	0.3535838409078531
36	37	0.6718235908028973
36	38	0.7836762680556737
36	39	0.6303650696602539
36	40	0.7758334028374256
37	38	0.46016581547516056
37	39	0.8178788715986709
37	40	0.8465819550438435
38	39	0.4182003907605456
38	40	0.5607657914394568
39	40	0.8519331574248707
41	42	0.25478838783948243
41	43	0.9025118549760498
41	44	0.3822828954459705
41	45	0.49363472530174346
41	46	0.5542363758531241
41	47	0.3981654280134016
41	48	0.4317990495635454
41	49	0.516645860828542
41	50	0.7828032666311437
41	51	0.21900167892368672
